prompt_id,job_type,status,start_utc,end_utc,exec_seconds,model,loras,width,height,megapixels,steps,reference_image,edit,model_swap,cached_nodes,cache_replay,output_file,in_book
da2dd670-7f63-4111-9eae-a28087f36bf6,qwen_edit,success,2026-09-25T13:29:42.616+00:00,2026-09-25T13:30:41.389+00:00,58.77,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00114_.png,True
34a1d7b2-5944-4963-b368-7bc7bf90e900,klein,success,2026-09-25T13:30:58.660+00:00,2026-09-25T13:31:12.081+00:00,13.42,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,True,0,False,halo_klein_00068_.png,False
0e3fd805-aa80-4724-bfaa-06a753771174,klein,success,2026-09-25T13:31:26.439+00:00,2026-09-25T13:31:34.608+00:00,8.17,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00069_.png,False
2050d0f9-66f9-4e33-8d8a-63ae0f9e3f53,klein,success,2026-09-25T13:31:51.449+00:00,2026-09-25T13:32:00.107+00:00,8.66,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00070_.png,False
d3b1a9b9-d1e9-4160-9f44-56666d0649ca,qwen_edit,success,2026-09-25T13:32:13.499+00:00,2026-09-25T13:33:11.011+00:00,57.51,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00115_.png,True
9427dfdf-2d25-459c-8c94-3c8afb958ba5,klein,success,2026-09-25T13:33:28.400+00:00,2026-09-25T13:33:41.944+00:00,13.54,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,True,0,False,halo_klein_00071_.png,False
57541f7b-e544-4ff2-9768-59b36157096f,klein,success,2026-09-25T13:33:58.299+00:00,2026-09-25T13:34:06.976+00:00,8.68,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00072_.png,False
68ddc773-e8fe-41c0-82f0-4f16ce468ae6,qwen_edit,success,2026-09-25T13:34:44.501+00:00,2026-09-25T13:35:41.495+00:00,56.99,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00116_.png,True
18c53715-0fdc-4050-8feb-76af9bee61b6,klein,success,2026-09-25T13:36:03.636+00:00,2026-09-25T13:36:17.496+00:00,13.86,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,True,0,False,halo_klein_00073_.png,False
e0f29840-d532-4def-9ee7-b1d4325bb22c,klein,success,2026-09-25T13:36:32.819+00:00,2026-09-25T13:36:41.208+00:00,8.39,flux-2-klein-4b.safetensors,,1344,768,1.03,4,False,False,False,6,False,halo_klein_00074_.png,True
