prompt_id,job_type,status,start_utc,end_utc,exec_seconds,model,loras,width,height,megapixels,steps,reference_image,edit,model_swap,cached_nodes,cache_replay,output_file,in_book
26003761-c20b-416a-bf35-2e7fe0ba2d63,klein_ref,success,2026-09-25T02:54:40.627+00:00,2026-09-25T02:55:13.171+00:00,32.54,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,True,0,False,halo_klein_ref_00172_.png,False
d1baf2ed-08da-47dc-9ee2-3425fad9f601,klein_ref,success,2026-09-25T02:55:27.256+00:00,2026-09-25T02:55:49.687+00:00,22.43,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00173_.png,True
8c8c1abb-7268-4630-a1fd-69ac4d5089de,klein_ref,success,2026-09-25T02:56:06.568+00:00,2026-09-25T02:56:29.386+00:00,22.82,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00174_.png,False
8fe602b4-07f6-4a19-8e57-a0bbf52115c8,qwen_edit,success,2026-09-25T02:56:41.407+00:00,2026-09-25T02:58:20.049+00:00,98.64,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00064_.png,True
6bf26f06-100a-48de-a0cf-9ed08aeb423b,klein_ref,success,2026-09-25T02:58:43.503+00:00,2026-09-25T02:59:13.620+00:00,30.12,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,True,0,False,halo_klein_ref_00175_.png,True
ad53de2f-c986-4748-b100-6f70626c76ea,klein_ref,success,2026-09-25T02:59:34.761+00:00,2026-09-25T02:59:56.191+00:00,21.43,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00176_.png,True
6918c2c2-3e83-41f8-b41a-2ec5bd8fafe2,klein_ref,success,2026-09-25T03:00:12.149+00:00,2026-09-25T03:00:32.616+00:00,20.47,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00177_.png,False
bff4b5ab-599d-4593-86a3-77bea6f3b1af,klein_ref,success,2026-09-25T03:00:53.275+00:00,2026-09-25T03:01:15.129+00:00,21.85,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00178_.png,False
88cac175-c2c0-42d8-8b84-89ddf1f26a01,klein_ref,success,2026-09-25T03:01:34.001+00:00,2026-09-25T03:01:55.839+00:00,21.84,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00179_.png,True
4f82fed5-cde6-488d-8e3b-38e3120292b4,klein_ref,success,2026-09-25T03:02:22.399+00:00,2026-09-25T03:02:44.562+00:00,22.16,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00180_.png,False
0b2d8f9b-3c29-4123-9a5c-d038131ed8b7,klein_ref,success,2026-09-25T03:03:00.523+00:00,2026-09-25T03:03:22.467+00:00,21.94,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00181_.png,True
a7be9f3b-1da5-40d1-88ce-088eece80b1c,klein_ref,success,2026-09-25T03:03:40.827+00:00,2026-09-25T03:04:03.104+00:00,22.28,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00182_.png,False
f7cfc656-6c42-41be-bfa1-b79a063d51c0,klein_ref,success,2026-09-25T03:04:20.257+00:00,2026-09-25T03:04:42.588+00:00,22.33,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00183_.png,True
c85ab2b0-7805-495e-8ffb-e243b76eb70e,klein_ref,success,2026-09-25T03:04:59.058+00:00,2026-09-25T03:05:19.396+00:00,20.34,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00184_.png,False
95701c00-1079-4f37-b39d-3dca82eada05,klein_ref,success,2026-09-25T03:05:32.807+00:00,2026-09-25T03:05:55.554+00:00,22.75,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00185_.png,True
179653cd-56e1-4030-8812-3ce8713d932b,klein_ref,success,2026-09-25T03:06:14.435+00:00,2026-09-25T03:06:37.363+00:00,22.93,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00186_.png,False
94a2f8f8-7324-48a4-98fa-2460bfd49643,klein_ref,success,2026-09-25T03:06:52.162+00:00,2026-09-25T03:07:14.818+00:00,22.66,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00187_.png,True
fb500a10-36ca-48c8-9965-ec9b92a7938a,klein_ref,success,2026-09-25T03:07:28.720+00:00,2026-09-25T03:07:51.451+00:00,22.73,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00188_.png,False
1591050a-a07d-4845-abc4-0a06949dbebc,klein_ref,success,2026-09-25T03:08:05.893+00:00,2026-09-25T03:08:28.574+00:00,22.68,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00189_.png,False
e0f45674-0699-4d63-9ce6-c59e57627f76,klein_ref,success,2026-09-25T03:08:43.367+00:00,2026-09-25T03:09:05.368+00:00,22.0,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00190_.png,False
00c04c4b-bba1-413f-856a-b88c0580ae36,klein_ref,success,2026-09-25T03:09:21.560+00:00,2026-09-25T03:09:44.306+00:00,22.75,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00191_.png,True
200305f2-c7f3-4de2-83ca-bcb51724dc72,klein_ref,success,2026-09-25T03:09:59.051+00:00,2026-09-25T03:10:22.375+00:00,23.32,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00192_.png,True
ada4eff6-3573-4321-96b4-9241b369d072,klein_ref,success,2026-09-25T03:10:40.232+00:00,2026-09-25T03:11:03.594+00:00,23.36,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00193_.png,False
5a6dbd14-3aa2-4d91-a0dd-c6906061cc40,klein_ref,success,2026-09-25T03:11:20.507+00:00,2026-09-25T03:11:44.189+00:00,23.68,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00194_.png,False
c53082eb-5680-4b06-b166-6119da07e30d,klein_ref,success,2026-09-25T03:11:59.976+00:00,2026-09-25T03:12:18.970+00:00,18.99,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00195_.png,False
28c52e4c-56d3-43d4-91ef-30a0edb2c9a2,klein_ref,success,2026-09-25T03:12:41.238+00:00,2026-09-25T03:13:01.358+00:00,20.12,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00196_.png,True
458aa247-1fb5-45b9-8087-45848703c9fb,klein_ref,success,2026-09-25T03:13:45.671+00:00,2026-09-25T03:14:07.477+00:00,21.81,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00197_.png,False
748f9c44-4e5d-4de8-b771-664ed8f0e0ec,klein_ref,success,2026-09-25T03:14:23.020+00:00,2026-09-25T03:14:44.480+00:00,21.46,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00198_.png,True
43f19d13-f448-4ef7-b3a7-927fc4a8d664,klein_ref,success,2026-09-25T03:15:00.377+00:00,2026-09-25T03:15:22.478+00:00,22.1,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00199_.png,False
2726af9a-e35a-4148-947f-e9283d7cb025,klein_ref,success,2026-09-25T03:15:40.584+00:00,2026-09-25T03:16:02.414+00:00,21.83,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00200_.png,True
8fa507e4-93fc-4578-9e7a-e63e9660c4d5,klein_ref,success,2026-09-25T03:16:20.919+00:00,2026-09-25T03:16:42.906+00:00,21.99,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00201_.png,False
4a1b713d-079f-460b-bb6c-a6f99aa0b290,klein_ref,success,2026-09-25T03:16:59.203+00:00,2026-09-25T03:17:21.698+00:00,22.5,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00202_.png,False
88d0d8d2-8dcd-4a12-b6b7-8a4b389dd3d8,qwen_edit,success,2026-09-25T03:17:35.683+00:00,2026-09-25T03:19:15.133+00:00,99.45,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00065_.png,True
79d38a5a-c9e5-4a60-9c30-e7b92074af43,klein_ref,success,2026-09-25T03:19:42.192+00:00,2026-09-25T03:20:16.683+00:00,34.49,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,True,0,False,halo_klein_ref_00203_.png,False
e8554858-9857-4e54-8ce3-d1ef4c8de5bc,qwen_edit,success,2026-09-25T03:20:31.119+00:00,2026-09-25T03:22:10.835+00:00,99.72,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00066_.png,True
30e1c04b-64af-4be1-95c3-75db41034ed7,klein_ref,success,2026-09-25T03:22:39.983+00:00,2026-09-25T03:23:07.401+00:00,27.42,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,True,0,False,halo_klein_ref_00204_.png,False
aa8925aa-628c-441e-ab45-511554b172f3,qwen_edit,success,2026-09-25T03:23:32.032+00:00,2026-09-25T03:25:03.920+00:00,91.89,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00067_.png,True
c32d71b8-7105-45c6-8869-84f479811b78,klein_ref,success,2026-09-25T03:25:31.258+00:00,2026-09-25T03:26:02.454+00:00,31.2,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,True,0,False,halo_klein_ref_00205_.png,False
c9217994-f41f-4f7e-9759-b0be2b9f9049,klein_ref,success,2026-09-25T03:26:16.593+00:00,2026-09-25T03:26:35.804+00:00,19.21,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00206_.png,True
efc7359a-059b-4ab4-98da-a7bfc25e4cda,klein_ref,success,2026-09-25T03:26:50.528+00:00,2026-09-25T03:27:09.952+00:00,19.42,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00207_.png,False
62cdc546-984c-4f2d-ae20-3eabdc73b6c3,klein_ref,success,2026-09-25T03:27:23.603+00:00,2026-09-25T03:27:41.760+00:00,18.16,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00208_.png,False
91fe1e7e-6a6c-4f2a-b7f2-56e853e487b7,klein_ref,success,2026-09-25T03:27:57.986+00:00,2026-09-25T03:28:16.995+00:00,19.01,flux-2-klein-4b.safetensors,,1344,768,1.03,4,True,False,False,6,False,halo_klein_ref_00209_.png,False
d21d04d9-18de-4fe5-bc22-c87b4a9a7ca0,qwen_edit,success,2026-09-25T03:28:27.583+00:00,2026-09-25T03:30:00.559+00:00,92.98,qwen_image_edit_2511_fp8mixed.safetensors,Qwen-Image-Edit-2511-Lightning-4steps-V1.0-bf16.safetensors,1328,800,1.06,4,False,True,True,0,False,halo_edit_00068_.png,True
